sessionid,clicks,channel,dm_clicks,orders,had_checkout_intent,converted
1o1mnixzr4lvuoe7fe,1,organic,0,0,0,0
1o1mnixzr4lvuog2oy,12,organic,0,0,0,0
1o1mnixzr4lvuop62r,1,organic,0,0,0,0
1o1mnixzr4lvuorxk7,2,organic,0,0,0,0
1o1mnixzr4lvup6s97,18,organic,0,1,0,1
1o1mnixzr4lvup8zi3,1,organic,0,0,0,0
1o1mnixzr4lvupbm6k,1,organic,0,0,0,0
1o1mnixzr4lvupew6w,1,organic,0,0,0,0
1o1mnixzr4lvupjp3k,1,organic,0,0,0,0
1o1mnixzr4lvuprjo9,1,organic,0,0,0,0
1o1mnixzr4lvuq92at,7,organic,0,1,0,1
1o1mnixzr4lvuqkw4t,3,organic,0,0,0,0
1o1mnixzr4lvuqliao,6,organic,0,0,0,0
1o1mnixzr4lvuqlp6n,10,organic,0,0,0,0
1o1mnixzr4lvuqwk71,4,organic,0,0,0,0
1o1mnixzr4lvuqwkzm,1,organic,0,0,0,0
1o1mnixzr4lvuqwx1u,2,organic,0,0,0,0
1o1mnixzr4lvuqxz89,5,organic,0,0,0,0
1o1mnixzr4lvur0fn2,30,organic,0,0,0,0
1o1mnixzr4lvur3aml,4,organic,0,0,0,0
1o1mnixzr4lvur6qkj,2,organic,0,0,0,0
1o1mnixzr4lvur7u2a,34,organic,0,0,0,0
1o1mnixzr4lvurdtwf,3,organic,0,0,0,0
1o1mnixzr4lvurib5w,23,organic,0,0,0,0
1o1mnixzr4lvurmvcz,2,organic,0,0,0,0
1o1mnixzr4lvurp2on,1,organic,0,0,0,0
1o1mnixzr4lvurrxzt,3,organic,0,0,0,0
1o1mnixzr4lvursgog,4,organic,0,0,0,0
1o1mnixzr4lvurxspq,3,organic,0,0,0,0
1o1mnixzr4lvuryjs5,3,organic,0,0,0,0
1o1mnixzr4lvurzb9w,7,organic,0,1,0,1
1o1mnixzr4lvus0i3o,4,organic,0,0,0,0
1o1mnixzr4lvus3eo6,1,organic,0,0,0,0
1o1mnixzr4lvus78av,1,organic,0,0,0,0
1o1mnixzr4lvusb1c0,17,organic,0,0,0,0
1o1mnixzr4lvusbsij,8,organic,0,0,0,0
1o1mnixzr4lvuskymn,4,organic,0,0,0,0
1o1mnixzr4lvusleea,10,organic,0,0,0,0
1o1mnixzr4lvusnba2,5,organic,0,0,0,0
1o1mnixzr4lvusxj0b,1,organic,0,0,0,0
1o1mnixzr4lvusyxe1,3,organic,0,0,0,0
1o1mnixzr4lvut2q9j,2,organic,0,0,0,0
1o1mnixzr4lvut3sql,1,organic,0,0,0,0
1o1mnixzr4lvut6k78,1,organic,0,0,0,0
1o1mnixzr4lvutcqql,1,organic,0,0,0,0
1o1mnixzr4lvutfzxn,4,organic,0,0,0,0
1o1mnixzr4lvutg49t,4,organic,0,0,0,0
1o1mnixzr4lvutgshx,2,organic,0,0,0,0
1o1mnixzr4lvuthg89,1,organic,0,0,0,0
1o1mnixzr4lvutto7e,6,organic,0,0,0,0
1o1mnixzr4lvutukay,1,organic,0,0,0,0
1o1mnixzr4lvutvif8,16,organic,0,0,0,0
1o1mnixzr4lvutyctc,7,organic,0,0,0,0
1o1mnixzr4lvuu466n,1,organic,0,0,0,0
1o1mnixzr4lvuu4vh6,1,organic,0,0,0,0
1o1mnixzr4lvuummrh,6,organic,0,0,0,0
1o1mnixzr4lvuuoruv,1,organic,0,0,0,0
1o1mnixzr4lvuup0yx,7,organic,0,0,0,0
1o1mnixzr4lvuupleb,3,organic,0,0,0,0
1o1mnixzr4lvuv84y5,13,organic,0,1,0,1
1o1mnixzr4lvuvdpm6,1,organic,0,0,0,0
1o1mnixzr4lvuve224,4,organic,0,0,0,0
1o1mnixzr4lvuveoap,1,organic,0,0,0,0
1o1mnixzr4lvuvew0f,2,organic,0,0,0,0
1o1mnixzr4lvuvk4fz,10,organic,0,0,0,0
1o1mnixzr4lvuvpebw,29,organic,0,1,0,1
1o1mnixzr4lvuvsal6,1,organic,0,0,0,0
1o1mnixzr4lvuvx9xd,1,organic,0,0,0,0
1o1mnixzr4lvuw1w2j,1,organic,0,0,0,0
1o1mnixzr4lvuw4wi3,2,organic,0,0,0,0
1o1mnixzr4lvuw5oj9,12,organic,0,1,0,1
1o1mnixzr4lvuw6oe4,1,organic,0,0,0,0
1o1mnixzr4lvuwjbla,1,organic,0,0,0,0
1o1mnixzr4lvuwpoyw,13,organic,0,0,0,0
1o1mnixzr4lvuwppa7,2,organic,0,0,0,0
1o1mnixzr4lvuwpx6o,9,organic,0,0,0,0
1o1mnixzr4lvuwq2ln,1,organic,0,0,0,0
1o1mnixzr4lvuwr7r7,2,organic,0,0,0,0
1o1mnixzr4lvux5s0q,5,organic,0,0,0,0
1o1mnixzr4lvux60o9,3,organic,0,0,0,0
1o1mnixzr4lvux9q7q,5,organic,0,0,0,0
1o1mnixzr4lvuxipmy,9,organic,0,0,0,0
1o1mnixzr4lvuxtzsv,1,organic,0,0,0,0
1o1mnixzr4lvuy64cx,1,organic,0,0,0,0
1o1mnixzr4lvuy8wqd,11,organic,0,0,0,0
1o1mnixzr4lvuyab0n,6,organic,0,0,0,0
1o1mnixzr4lvuycrds,27,organic,0,1,0,1
1o1mnixzr4lvuyfvx6,1,organic,0,0,0,0
1o1mnixzr4lvuyg50r,79,organic,0,1,0,1
1o1mnixzr4lvuyljgg,2,organic,0,0,0,0
1o1mnixzr4lvuypn9s,6,organic,0,0,0,0
1o1mnixzr4lvuyxew6,1,organic,0,0,0,0
1o1mnixzr4lvuyxvht,3,organic,0,0,0,0
1o1mnixzr4lvuyy6lp,6,organic,0,0,0,0
1o1mnixzr4lvuyzt9z,1,organic,0,0,0,0
1o1mnixzr4lvuzc30a,1,organic,0,0,0,0
1o1mnixzr4lvuzcp3y,2,organic,0,0,0,0
1o1mnixzr4lvuzda9m,2,organic,0,0,0,0
1o1mnixzr4lvuzg5k4,3,organic,0,0,0,0
1o1mnixzr4lvuzjtod,1,organic,0,0,0,0
1o1mnixzr4lvuzo22u,1,organic,0,0,0,0
1o1mnixzr4lvuzqy20,1,organic,0,0,0,0
1o1mnixzr4lvuzvxdv,1,organic,0,0,0,0
1o1mnixzr4lvuzzrra,7,organic,0,0,0,0
1o1mnixzr4lvv01uws,2,organic,0,0,0,0
1o1mnixzr4lvv03yz2,2,organic,0,0,0,0
1o1mnixzr4lvv04sqt,4,organic,0,0,0,0
1o1mnixzr4lvv078rl,13,organic,0,0,0,0
1o1mnixzr4lvv09khi,7,organic,0,0,0,0
1o1mnixzr4lvv0k9vj,1,organic,0,0,0,0
1o1mnixzr4lvv0ke5o,1,organic,0,0,0,0
1o1mnixzr4lvv0mh2o,1,organic,0,0,0,0
1o1mnixzr4lvv0q30j,8,organic,0,0,0,0
1o1mnixzr4lvv0s6mz,1,organic,0,0,0,0
1o1mnixzr4lvv0x6m0,2,organic,0,0,0,0
1o1mnixzr4lvv0xfis,3,organic,0,0,0,0
1o1mnixzr4lvv0xp0n,14,organic,0,0,0,0
1o1mnixzr4lvv0zegz,2,organic,0,0,0,0
1o1mnixzr4lvv0zpcf,1,organic,0,0,0,0
1o1mnixzr4lvv0zy0h,5,organic,0,0,0,0
1o1mnixzr4lvv10ksu,1,organic,0,0,0,0
1o1mnixzr4lvv189z3,17,organic,0,1,0,1
1o1mnixzr4lvv18mjb,3,organic,0,0,0,0
1o1mnixzr4lvv1aff3,5,organic,0,0,0,0
1o1mnixzr4lvv1bpmr,9,organic,0,0,0,0
1o1mnixzr4lvv1bzx7,1,organic,0,0,0,0
1o1mnixzr4lvv1eqsu,3,organic,0,0,0,0
1o1mnixzr4lvv1eu9a,1,organic,0,0,0,0
1o1mnixzr4lvv1lefn,12,organic,0,0,0,0
1o1mnixzr4lvv1mf6o,22,organic,0,0,0,0
1o1mnixzr4lvv1mlgb,1,organic,0,0,0,0
1o1mnixzr4lvv1n9aw,1,organic,0,0,0,0
1o1mnixzr4lvv1scdd,1,organic,0,0,0,0
1o1mnixzr4lvv1ztcr,1,organic,0,0,0,0
1o1mnixzr4lvv20qyg,12,organic,0,0,0,0
1o1mnixzr4lvv23vmv,1,organic,0,0,0,0
1o1mnixzr4lvv25lqt,2,organic,0,0,0,0
1o1mnixzr4lvv26pm3,1,organic,0,0,0,0
1o1mnixzr4lvv29wdw,1,organic,0,0,0,0
1o1mnixzr4lvv2b8l6,14,organic,0,1,0,1
1o1mnixzr4lvv2bujc,5,organic,0,0,0,0
1o1mnixzr4lvv2gfv6,5,organic,0,0,0,0
1o1mnixzr4lvv2hql9,9,organic,0,1,0,1
1o1mnixzr4lvv2obrz,2,organic,0,0,0,0
1o1mnixzr4lvv2pxcc,1,organic,0,0,0,0
1o1mnixzr4lvv2rfm3,2,organic,0,0,0,0
1o1mnixzr4lvv2xjpr,1,organic,0,0,0,0
1o1mnixzr4lvv2z7cn,2,organic,0,0,0,0
1o1mnixzr4lvv30fzh,4,organic,0,0,0,0
1o1mnixzr4lvv31eru,3,organic,0,0,0,0
1o1mnixzr4lvv331lm,15,organic,0,0,0,0
1o1mnixzr4lvv368pq,1,organic,0,0,0,0
1o1mnixzr4lvv36xed,6,organic,0,0,0,0
1o1mnixzr4lvv3edkl,9,organic,0,0,0,0
1o1mnixzr4lvv3fyw6,1,organic,0,0,0,0
1o1mnixzr4lvv3g617,1,organic,0,0,0,0
1o1mnixzr4lvv3q2wz,5,organic,0,0,0,0
1o1mnixzr4lvv3vkze,2,organic,0,0,0,0
1o1mnixzr4lvv3yiyf,1,organic,0,0,0,0
1o1mnixzr4lvv47wpy,6,organic,0,0,0,0
1o1mnixzr4lvv4ampb,3,organic,0,0,0,0
1o1mnixzr4lvv4bdtx,4,organic,0,0,0,0
1o1mnixzr4lvv4esez,3,organic,0,0,0,0
1o1mnixzr4lvv4kltu,1,organic,0,0,0,0
1o1mnixzr4lvv4m99n,2,organic,0,0,0,0
1o1mnixzr4lvv4s0bn,4,organic,0,0,0,0
1o1mnixzr4lvv4sy5f,1,organic,0,0,0,0
1o1mnixzr4lvv4thfv,6,organic,0,0,0,0
1o1mnixzr4lvv52ddf,32,organic,0,0,0,0
1o1mnixzr4lvv55tr3,2,organic,0,0,0,0
1o1mnixzr4lvv58vo1,1,organic,0,0,0,0
1o1mnixzr4lvv5b7ri,6,organic,0,0,0,0
1o1mnixzr4lvv5bzwn,15,organic,0,1,0,1
1o1mnixzr4lvv5ett5,1,organic,0,0,0,0
1o1mnixzr4lvv5fbed,7,organic,0,0,0,0
1o1mnixzr4lvv5g87l,2,organic,0,0,0,0
1o1mnixzr4lvv5hhjl,1,organic,0,0,0,0
1o1mnixzr4lvv5kki2,1,organic,0,0,0,0
1o1mnixzr4lvv5ktzo,1,organic,0,0,0,0
1o1mnixzr4lvv5l190,3,organic,0,0,0,0
1o1mnixzr4lvv5n3kz,2,organic,0,0,0,0
1o1mnixzr4lvv5tw79,1,organic,0,0,0,0
1o1mnixzr4lvv5z9zl,1,organic,0,0,0,0
1o1mnixzr4lvv6ecve,1,organic,0,0,0,0
1o1mnixzr4lvv6oxfm,1,organic,0,0,0,0
1o1mnixzr4lvv6pyjw,1,organic,0,0,0,0
1o1mnixzr4lvv6uzyb,1,organic,0,0,0,0
1o1mnixzr4lvv6ydu5,4,organic,0,0,0,0
1o1mnixzr4lvv70p3f,12,organic,0,1,0,1
1o1mnixzr4lvv79946,2,organic,0,0,0,0
1o1mnixzr4lvv7bp9m,8,organic,0,0,0,0
1o1mnixzr4lvv7c1sw,2,organic,0,0,0,0
1o1mnixzr4lvv7gga8,1,organic,0,0,0,0
1o1mnixzr4lvv7l90z,1,organic,0,0,0,0
1o1mnixzr4lvv815mb,1,organic,0,0,0,0
1o1mnixzr4lvv82pb2,2,organic,0,0,0,0
1o1mnixzr4lvv84syu,17,organic,0,1,0,1
1o1mnixzr4lvv855hg,2,organic,0,0,0,0
1o1mnixzr4lvv88hvr,1,organic,0,0,0,0
1o1mnixzr4lvv89lkc,8,organic,0,0,0,0
1o1mnixzr4lvv8tm41,5,organic,0,0,0,0
1o1mnixzr4lvv9484e,1,organic,0,0,0,0
1o1mnixzr4lvv95oz0,2,organic,0,0,0,0
1o1mnixzr4lvv96ed0,4,organic,0,0,0,0
1o1mnixzr4lvv97fdf,2,organic,0,0,0,0
1o1mnixzr4lvv9bscr,1,organic,0,0,0,0
1o1mnixzr4lvv9dbzz,3,organic,0,0,0,0
1o1mnixzr4lvv9h9hk,1,organic,0,0,0,0
1o1mnixzr4lvv9js4r,22,organic,0,0,0,0
1o1mnixzr4lvv9ozeh,1,organic,0,0,0,0
1o1mnixzr4lvv9rvzh,11,organic,0,0,0,0
1o1mnixzr4lvva194c,3,organic,0,0,0,0
1o1mnixzr4lvva4brp,11,organic,0,1,0,1
1o1mnixzr4lvva6t1x,6,organic,0,1,0,1
1o1mnixzr4lvva76ia,21,organic,0,1,0,1
1o1mnixzr4lvvac3ao,1,organic,0,0,0,0
1o1mnixzr4lvvadnro,1,organic,0,0,0,0
1o1mnixzr4lvvamebn,1,organic,0,0,0,0
1o1mnixzr4lvvaou4h,4,organic,0,0,0,0
1o1mnixzr4lvvayak8,1,organic,0,0,0,0
1o1mnixzr4lvvazihd,12,organic,0,0,0,0
1o1mnixzr4lvvb8lnz,6,organic,0,0,0,0
1o1mnixzr4lvvbche8,6,organic,0,0,0,0
1o1mnixzr4lvvbgnxn,1,organic,0,0,0,0
1o1mnixzr4lvvbh3yh,1,organic,0,0,0,0
1o1mnixzr4lvvbhcoa,1,organic,0,0,0,0
1o1mnixzr4lvvbibt7,11,organic,0,1,0,1
1o1mnixzr4lvvbjbvv,1,organic,0,0,0,0
1o1mnixzr4lvvbk4hd,3,organic,0,0,0,0
1o1mnixzr4lvvbml3i,1,organic,0,0,0,0
1o1mnixzr4lvvbq4xh,1,organic,0,0,0,0
1o1mnixzr4lvvbr65z,7,organic,0,0,0,0
1o1mnixzr4lvvbrt50,1,organic,0,0,0,0
1o1mnixzr4lvvbseh8,10,organic,0,0,0,0
1o1mnixzr4lvvbtdnz,7,organic,0,1,0,1
1o1mnixzr4lvvbv0y2,1,organic,0,0,0,0
1o1mnixzr4lvvbv64b,2,organic,0,0,0,0
1o1mnixzr4lvvc6cs6,1,organic,0,0,0,0
1o1mnixzr4lvvcba8d,2,organic,0,0,0,0
1o1mnixzr4lvvccwb1,2,organic,0,0,0,0
1o1mnixzr4lvvcjdaf,1,organic,0,0,0,0
1o1mnixzr4lvvcl7i5,5,organic,0,0,0,0
1o1mnixzr4lvvclbi9,1,organic,0,0,0,0
1o1mnixzr4lvvcod1h,1,organic,0,0,0,0
1o1mnixzr4lvvcp2k9,2,organic,0,0,0,0
1o1mnixzr4lvvcpl8o,4,organic,0,0,0,0
1o1mnixzr4lvvcul8y,2,organic,0,0,0,0
1o1mnixzr4lvvcupd5,2,organic,0,0,0,0
1o1mnixzr4lvvcv6ja,46,organic,0,0,0,0
1o1mnixzr4lvvcvsmm,7,organic,0,0,0,0
1o1mnixzr4lvvcxt7y,2,organic,0,0,0,0
1o1mnixzr4lvvd2a2e,46,organic,0,0,0,0
1o1mnixzr4lvvd73ex,14,organic,0,1,0,1
1o1mnixzr4lvvdah1g,1,organic,0,0,0,0
1o1mnixzr4lvvdj3wi,3,organic,0,0,0,0
1o1mnixzr4lvvdl0cx,12,organic,0,0,0,0
1o1mnixzr4lvvdltbj,3,organic,0,0,0,0
1o1mnixzr4lvvdm7jw,1,organic,0,0,0,0
1o1mnixzr4lvvdrpld,2,organic,0,0,0,0
1o1mnixzr4lvvdsz9x,2,organic,0,0,0,0
1o1mnixzr4lvvdtksj,15,organic,0,1,0,1
1o1mnixzr4lvvdzrtq,1,organic,0,0,0,0
1o1mnixzr4lvve52ab,1,organic,0,0,0,0
1o1mnixzr4lvve5fr7,1,organic,0,0,0,0
1o1mnixzr4lvve7ixx,1,organic,0,0,0,0
1o1mnixzr4lvve87y5,3,organic,0,0,0,0
1o1mnixzr4lvve982n,1,organic,0,0,0,0
1o1mnixzr4lvved8hv,4,organic,0,0,0,0
1o1mnixzr4lvvedc5b,1,organic,0,0,0,0
1o1mnixzr4lvveek84,1,organic,0,0,0,0
1o1mnixzr4lvveempi,1,organic,0,0,0,0
1o1mnixzr4lvvepd4x,15,organic,0,0,0,0
1o1mnixzr4lvveq1qe,1,organic,0,0,0,0
1o1mnixzr4lvveqkmh,20,organic,0,0,0,0
1o1mnixzr4lvveqnws,5,organic,0,0,0,0
1o1mnixzr4lvverpm7,1,organic,0,0,0,0
1o1mnixzr4lvvf4itj,2,organic,0,0,0,0
1o1mnixzr4lvvf5qbu,1,organic,0,0,0,0
1o1mnixzr4lvvf8jds,1,organic,0,0,0,0
1o1mnixzr4lvvf8v82,2,organic,0,0,0,0
1o1mnixzr4lvvfca95,3,organic,0,0,0,0
1o1mnixzr4lvvfejp4,16,organic,0,0,0,0
1o1mnixzr4lvvfjniv,2,organic,0,0,0,0
1o1mnixzr4lvvfqjq4,1,organic,0,0,0,0
1o1mnixzr4lvvfqr9v,12,organic,0,0,0,0
1o1mnixzr4lvvg38xz,12,organic,0,0,0,0
1o1mnixzr4lvvg8yti,1,organic,0,0,0,0
1o1mnixzr4lvvgbm3o,3,organic,0,0,0,0
1o1mnixzr4lvvgesd0,1,organic,0,0,0,0
1o1mnixzr4lvvgfx4g,20,organic,0,0,0,0
1o1mnixzr4lvvgg2so,3,organic,0,0,0,0
1o1mnixzr4lvvgjzxj,6,organic,0,1,0,1
1o1mnixzr4lvvgtgvl,1,organic,0,0,0,0
1o1mnixzr4lvvgv87p,1,organic,0,0,0,0
1o1mnixzr4lvvgz1zy,20,organic,0,0,0,0
1o1mnixzr4lvvh01sv,1,organic,0,0,0,0
1o1mnixzr4lvvh2pts,3,organic,0,0,0,0
1o1mnixzr4lvvh4dgd,1,organic,0,0,0,0
1o1mnixzr4lvvh6dbg,1,organic,0,0,0,0
1o1mnixzr4lvvh8fnz,2,organic,0,0,0,0
1o1mnixzr4lvvhd7fu,1,organic,0,0,0,0
1o1mnixzr4lvvhdejm,2,organic,0,0,0,0
1o1mnixzr4lvvhdnat,3,organic,0,0,0,0
1o1mnixzr4lvvht9ji,4,organic,0,0,0,0
1o1mnixzr4lvvikc5p,12,organic,0,0,0,0
1o1mnixzr4lvvikt7w,1,organic,0,0,0,0
1o1mnixzr4lvviuiy4,5,organic,0,0,0,0
1o1mnixzr4lvviyllb,1,organic,0,0,0,0
1o1mnixzr4lvvj3ptw,7,organic,0,0,0,0
1o1mnixzr4lvvjcs1i,2,organic,0,0,0,0
1o1mnixzr4lvvjo0xj,8,organic,0,0,0,0
1o1mnixzr4lvvk2dhd,6,organic,0,1,0,1
1o1mnixzr4lvvkd3lo,1,organic,0,0,0,0
1o1mnixzr4lvvl7i3c,3,organic,0,0,0,0
1o1mnixzr4lvvnem4x,2,organic,0,0,0,0
1o1mnixzr4lvvpe61a,18,organic,0,0,0,0
1o1mnixzr4lvvpi2v4,1,organic,0,0,0,0
1o1mnixzr4lvvq932d,1,organic,0,0,0,0
1o1mnixzr4lvvrypn1,1,organic,0,0,0,0
1o1mnixzr4lvvsfvh9,1,organic,0,0,0,0
1o1mnixzr4lvvu8s4o,9,organic,0,0,0,0
1o1mnixzr4lvvuivas,24,organic,0,0,0,0
1o1mnixzr4lvvul48a,3,organic,0,0,0,0
1o1mnixzr4lvvvu12g,1,organic,0,0,0,0
1o1mnixzr4lvvwexsx,2,organic,0,0,0,0
1o1mnixzr4lvvwjhsc,12,organic,0,0,0,0
1o1mnixzr4lvvwlh9l,1,organic,0,0,0,0
1o1mnixzr4lvvwpp3o,1,organic,0,0,0,0
1o1mnixzr4lvvwy22v,1,organic,0,0,0,0
1o1mnixzr4lvvx1ogb,1,organic,0,0,0,0
1o1mnixzr4lvvx6j3x,30,organic,0,1,0,1
1o1mnixzr4lvvxa4rc,12,organic,0,0,0,0
1o1mnixzr4lvvxcf99,1,organic,0,0,0,0
1o1mnixzr4lvvxfd3n,1,organic,0,0,0,0
1o1mnixzr4lvvxxeej,1,organic,0,0,0,0
1o1mnixzr4lvvy31uu,3,organic,0,0,0,0
1o1mnixzr4lvvy74jj,43,organic,0,1,0,1
1o1mnixzr4lvvy8bl5,1,organic,0,0,0,0
1o1mnixzr4lvvy8gc1,1,organic,0,0,0,0
1o1mnixzr4lvvydqlv,2,organic,0,0,0,0
1o1mnixzr4lvvyfvs3,3,organic,0,0,0,0
1o1mnixzr4lvvyg6bj,4,organic,0,0,0,0
1o1mnixzr4lvvygaj4,5,organic,0,0,0,0
1o1mnixzr4lvvynygm,4,organic,0,0,0,0
1o1mnixzr4lvvysvyz,3,organic,0,0,0,0
1o1mnixzr4lvvz468a,2,organic,0,0,0,0
1o1mnixzr4lvvz7g6f,1,organic,0,0,0,0
1o1mnixzr4lvvzdv8z,1,organic,0,0,0,0
1o1mnixzr4lvvzuysp,1,organic,0,0,0,0
1o1mnixzr4lvvzyh12,1,organic,0,0,0,0
1o1mnixzr4lvvzyxw7,2,organic,0,0,0,0
1o1mnixzr4lvw00isa,26,organic,0,0,0,0
1o1mnixzr4lvw00sff,2,organic,0,0,0,0
1o1mnixzr4lvw0aqzd,2,organic,0,0,0,0
1o1mnixzr4lvw0bqj5,10,organic,0,0,0,0
1o1mnixzr4lvw0p6jf,3,organic,0,0,0,0
1o1mnixzr4lvw0pa2b,2,organic,0,0,0,0
1o1mnixzr4lvw0ryy1,7,organic,0,1,0,1
1o1mnixzr4lvw0tn13,4,organic,0,0,0,0
1o1mnixzr4lvw0tyfs,1,organic,0,0,0,0
1o1mnixzr4lvw0u652,1,organic,0,0,0,0
1o1mnixzr4lvw0wno3,1,organic,0,0,0,0
1o1mnixzr4lvw0x49l,1,organic,0,0,0,0
1o1mnixzr4lvw19dwy,6,organic,0,0,0,0
1o1mnixzr4lvw1f635,1,organic,0,0,0,0
1o1mnixzr4lvw1fjud,1,organic,0,0,0,0
1o1mnixzr4lvw1vuk9,1,organic,0,0,0,0
1o1mnixzr4lvw20cns,1,organic,0,0,0,0
1o1mnixzr4lvw23diu,1,organic,0,0,0,0
1o1mnixzr4lvw25mo5,6,organic,0,0,0,0
1o1mnixzr4lvw283hb,2,organic,0,0,0,0
1o1mnixzr4lvw2ev4b,11,organic,0,1,0,1
1o1mnixzr4lvw2gd0y,8,organic,0,0,0,0
1o1mnixzr4lvw2ieh4,1,organic,0,0,0,0
1o1mnixzr4lvw2m13s,1,organic,0,0,0,0
1o1mnixzr4lvw2tk9j,4,organic,0,0,0,0
1o1mnixzr4lvw2tr32,1,organic,0,0,0,0
1o1mnixzr4lvw2vzuv,1,organic,0,0,0,0
1o1mnixzr4lvw2xppc,2,organic,0,0,0,0
1o1mnixzr4lvw2z5wj,1,organic,0,0,0,0
1o1mnixzr4lvw31te2,1,organic,0,0,0,0
1o1mnixzr4lvw325mb,5,organic,0,0,0,0
1o1mnixzr4lvw37krr,2,organic,0,0,0,0
1o1mnixzr4lvw3a8i7,4,organic,0,0,0,0
1o1mnixzr4lvw3fyh5,5,organic,0,0,0,0
1o1mnixzr4lvw3ho48,2,organic,0,0,0,0
1o1mnixzr4lvw3ivk3,1,organic,0,0,0,0
1o1mnixzr4lvw3js55,1,organic,0,0,0,0
1o1mnixzr4lvw3lybn,2,organic,0,0,0,0
1o1mnixzr4lvw3qi3n,10,organic,0,0,0,0
1o1mnixzr4lvw3qmca,1,organic,0,0,0,0
1o1mnixzr4lvw3rkcq,4,organic,0,0,0,0
1o1mnixzr4lvw3wafn,2,organic,0,0,0,0
1o1mnixzr4lvw3xcim,1,organic,0,0,0,0
1o1mnixzr4lvw3y0yl,3,organic,0,0,0,0
1o1mnixzr4lvw406kb,2,organic,0,0,0,0
1o1mnixzr4lvw42cgr,5,organic,0,0,0,0
1o1mnixzr4lvw468cw,2,organic,0,0,0,0
1o1mnixzr4lvw47vwq,1,organic,0,0,0,0
1o1mnixzr4lvw4fwl0,5,organic,0,0,0,0
1o1mnixzr4lvw4gxr0,2,organic,0,0,0,0
1o1mnixzr4lvw4hg8a,1,organic,0,0,0,0
1o1mnixzr4lvw4lt43,4,organic,0,0,0,0
1o1mnixzr4lvw4rsr7,1,organic,0,0,0,0
1o1mnixzr4lvw4wtru,1,organic,0,0,0,0
1o1mnixzr4lvw52osu,17,organic,0,0,0,0
1o1mnixzr4lvw53vko,1,organic,0,0,0,0
1o1mnixzr4lvw58mko,2,organic,0,0,0,0
1o1mnixzr4lvw5a1rd,1,organic,0,0,0,0
1o1mnixzr4lvw5cl3j,24,organic,0,1,0,1
1o1mnixzr4lvw5coqg,4,organic,0,0,0,0
1o1mnixzr4lvw5dx04,9,organic,0,1,0,1
1o1mnixzr4lvw5m9op,1,organic,0,0,0,0
1o1mnixzr4lvw5ohqj,5,organic,0,0,0,0
1o1mnixzr4lvw5vc22,76,organic,0,1,0,1
1o1mnixzr4lvw62b8b,1,organic,0,0,0,0
1o1mnixzr4lvw691zi,7,organic,0,0,0,0
1o1mnixzr4lvw6ek67,1,organic,0,0,0,0
1o1mnixzr4lvw6ex4v,10,organic,0,0,0,0
1o1mnixzr4lvw6gyp0,1,organic,0,0,0,0
1o1mnixzr4lvw6hz5d,2,organic,0,0,0,0
1o1mnixzr4lvw6ko8e,5,organic,0,0,0,0
1o1mnixzr4lvw6mpk0,11,organic,0,1,0,1
1o1mnixzr4lvw6onx6,115,organic,0,1,0,1
1o1mnixzr4lvw6pyuq,11,organic,0,0,0,0
1o1mnixzr4lvw6qve2,5,organic,0,0,0,0
1o1mnixzr4lvw6s9ip,1,organic,0,0,0,0
1o1mnixzr4lvw740gz,1,organic,0,0,0,0
1o1mnixzr4lvw79qgl,9,organic,0,0,0,0
1o1mnixzr4lvw7a8te,33,organic,0,1,0,1
1o1mnixzr4lvw7gpdy,5,organic,0,0,0,0
1o1mnixzr4lvw7gwas,9,organic,0,1,0,1
1o1mnixzr4lvw7jvk3,4,organic,0,0,0,0
1o1mnixzr4lvw7nka3,3,organic,0,0,0,0
1o1mnixzr4lvw7pd4u,1,organic,0,0,0,0
1o1mnixzr4lvw7qeqr,6,organic,0,0,0,0
1o1mnixzr4lvw7rx12,1,organic,0,0,0,0
1o1mnixzr4lvw7u5o4,1,organic,0,0,0,0
1o1mnixzr4lvw7xjcc,1,organic,0,0,0,0
1o1mnixzr4lvw7yd2j,2,organic,0,0,0,0
1o1mnixzr4lvw88fyn,1,organic,0,0,0,0
1o1mnixzr4lvw8cdwo,1,organic,0,0,0,0
1o1mnixzr4lvw8cnn4,1,organic,0,0,0,0
1o1mnixzr4lvw8eed6,3,organic,0,0,0,0
1o1mnixzr4lvw8gos0,1,organic,0,0,0,0
1o1mnixzr4lvw8hmg3,10,organic,0,0,0,0
1o1mnixzr4lvw8k68b,7,organic,0,0,0,0
1o1mnixzr4lvw8uvoo,1,organic,0,0,0,0
1o1mnixzr4lvw97mzs,2,organic,0,0,0,0
1o1mnixzr4lvw9abxv,2,organic,0,0,0,0
1o1mnixzr4lvw9djem,1,organic,0,0,0,0
1o1mnixzr4lvw9jkh2,1,organic,0,0,0,0
1o1mnixzr4lvw9xkzz,5,organic,0,0,0,0
1o1mnixzr4lvw9zbix,1,organic,0,0,0,0
1o1mnixzr4lvwa07l6,3,organic,0,0,0,0
1o1mnixzr4lvwa0ke6,1,organic,0,0,0,0
1o1mnixzr4lvwa15gt,2,organic,0,0,0,0
1o1mnixzr4lvwa6kdc,8,organic,0,1,0,1
1o1mnixzr4lvwa8h9s,7,organic,0,0,0,0
1o1mnixzr4lvwaniw1,3,organic,0,0,0,0
1o1mnixzr4lvwashha,1,organic,0,0,0,0
1o1mnixzr4lvwasic3,1,organic,0,0,0,0
1o1mnixzr4lvwasp8u,3,organic,0,0,0,0
